mean,number_of_topics,var
0.774,5,0.01
0.773,10,0.011
0.765,15,0.006
0.769,20,0.005
0.774,25,0.007
0.773,30,0.006
0.776,35,0.006
0.777,40,0.003
0.776,45,0.004
0.778,50,0.003
