mean,number_of_topics,var
0.348,5,0.002
0.348,10,0.002
0.348,15,0.002
0.348,20,0.002
0.348,25,0.002
0.348,30,0.002
0.348,35,0.002
0.348,40,0.002
0.348,45,0.002
0.348,50,0.002
