mean,number_of_topics,var
0.343,5,0.077
0.337,10,0.078
0.337,15,0.075
0.336,20,0.076
0.335,25,0.08
0.337,30,0.074
0.337,35,0.078
0.332,40,0.083
0.333,45,0.082
0.332,50,0.079
