mean,number_of_topics,var
1502.613,5,117.859
1340.646,10,139.824
1285.179,15,142.98
1278.193,20,155.218
1295.048,25,172.595
1310.629,30,178.965
1359.629,35,195.746
1404.297,40,218.838
1455.761,45,223.728
1530.634,50,240.485
