mean,number_of_topics,var
1506.014,5,67.355
1311.085,10,67.071
1240.624,15,73.622
1207.94,20,69.739
1194.259,25,69.8
1201.002,30,80.168
1211.15,35,84.329
1234.658,40,80.747
1273.141,45,95.578
1322.951,50,90.082
