mean,number_of_topics,var
2211.231,5,58.434
1990.462,10,60.468
1869.162,15,52.793
1772.673,20,63.63
1700.513,25,60.927
1631.233,30,58.116
1586.229,35,67.407
1539.113,40,62.036
1497.527,45,55.814
1454.803,50,54.692
