mean,number_of_topics,var
2471.028,5,48.489
2378.437,10,50.81
2338.961,15,60.066
2303.301,20,57.822
2304.874,25,59.746
2345.48,30,60.747
2342.424,35,65.287
2329.986,40,69.911
2331.561,45,81.844
2335.734,50,64.129
2332.498,55,67.478
2335.594,60,72.437
2332.489,65,68.493
2335.893,70,65.589
2333.902,75,64.792
2334.372,80,63.783
2336.563,85,70.892
2334.892,90,67.637
2335.634,95,68.894
2332.028,100,58.902
