mean,number_of_topics,var
1618.939,5,65.608
1476.094,10,76.324
1450.97,15,79.979
1464.79,20,76.066
1531.729,25,74.642
1580.627,30,84.061
1666.905,35,66.16
1746.651,40,90.749
1874.428,45,82.399
1998.274,50,101.971
