mean,number_of_topics,var
2099.837,5,79.731
1876.46,10,87.681
1750.504,15,102.843
1654.692,20,101.585
1584.909,25,106.836
1512.602,30,109.625
1465.707,35,100.583
1419.175,40,97.165
1377.391,45,95.961
1333.595,50,103.704
