mean,number_of_topics,var
1614.142,5,66.082
1457.406,10,70.477
1410.093,15,79.796
1410.268,20,74.04
1436.894,25,76.92
1460.965,30,79.873
1506.676,35,80.363
1569.156,40,82.606
1630.356,45,79.058
1718.706,50,96.38
