mean,number_of_topics,var
1593.445,5,60.859
1428.187,10,62.913
1399.967,15,59.428
1386.086,20,71.395
1419.573,25,77.004
1440.329,30,80.406
1508.022,35,95.86
1539.962,40,71.665
1628.871,45,92.819
1709.432,50,83.301
