mean,number_of_topics,var
1374.127,5,107.053
1169.583,10,120.442
1087.131,15,137.983
1042.776,20,143.491
1023.484,25,144.644
1016.411,30,148.16
1019.669,35,149.97
1035.971,40,162.859
1064.668,45,161.648
1114.122,50,216.073
