mean,number_of_topics,var
2114.01,5,69.454
1907.812,10,97.923
1782.79,15,104.181
1692.037,20,110.465
1613.838,25,100.251
1548.972,30,106.563
1499.695,35,112.316
1453.239,40,102.255
1412.731,45,105.971
1371.272,50,101.944
