mean,number_of_topics,var
1548.044,5,63.467
1385.232,10,72.446
1336.294,15,86.225
1336.109,20,77.06
1362.096,25,83.649
1399.704,30,99.807
1460.574,35,97.534
1507.708,40,113.705
1616.266,45,108.096
1729.963,50,128.645
