mean,number_of_topics,var
0.73074,5,0.02064
0.72889,10,0.02354
0.72363,15,0.01714
0.72973,20,0.01616
0.72564,25,0.00943
0.72038,30,0.01305
0.72225,35,0.0137
0.73143,40,0.0093
0.75573,45,0.05719
0.72256,50,0.01269
