mean,number_of_topics,var
0.79869,5,0.01103
0.79501,10,0.02944
0.80917,15,0.01455
0.80354,20,0.02742
0.81135,25,0.02379
0.81072,30,0.02046
0.80426,35,0.01731
0.79958,40,0.02765
0.80989,45,0.01931
0.80491,50,0.02067
