mean,number_of_topics,var
1.0,5,0.0
0.78124,10,0.02173
0.774,15,0.01742
0.78298,20,0.02033
0.77497,25,0.02198
0.76787,30,0.02048
0.77572,35,0.01758
0.77675,40,0.01739
0.77281,45,0.00841
0.77724,50,0.01374
