mean,number_of_topics,var
0.8652,5,0.00621
0.85525,10,0.01427
0.85963,15,0.00995
0.84896,20,0.00752
0.84521,25,0.00913
0.86154,30,0.00887
0.84978,35,0.01241
0.85099,40,0.00361
0.84103,45,0.01237
0.84651,50,0.00692
