mean,number_of_topics,var
1.0,5,0.0
1.0,10,0.0
1.0,15,0.0
1.0,20,0.0
1.0,25,0.0
1.0,30,0.0
0.72734,35,0.19418
0.83878,40,0.0791
0.8836,45,0.02225
0.88481,50,0.02972
