mean,number_of_topics,var
0.84129,5,0.0123
0.84451,10,0.00992
0.83882,15,0.00924
0.83781,20,0.00965
0.83446,25,0.00904
0.83332,30,0.0079
0.83796,35,0.01831
0.83783,40,0.01235
0.8338,45,0.0156
0.83256,50,0.0126
