mean,number_of_topics,var
0.72189,5,0.0119
0.73367,10,0.01976
0.72865,15,0.01108
0.72065,20,0.01753
0.72292,25,0.02069
0.71647,30,0.00978
0.72073,35,0.02791
0.72204,40,0.01476
0.72388,45,0.02086
0.71625,50,0.02942
