mean,number_of_topics,var
0.86306,5,0.00956
0.86505,10,0.00383
0.85763,15,0.01463
0.86018,20,0.01423
0.85267,25,0.01609
0.86536,30,0.01239
0.85618,35,0.0139
0.8584,40,0.01574
0.87073,45,0.04401
0.85803,50,0.01481
