mean,number_of_topics,var
1.0,5,0.0
0.86805,10,0.01245
0.86299,15,0.0119
0.86755,20,0.01544
0.86392,25,0.01433
0.85706,30,0.01925
0.86369,35,0.01387
0.86443,40,0.01295
0.86191,45,0.01152
0.86479,50,0.00873
