mean,number_of_topics,var
0.71034,5,0.01683
0.70735,10,0.01493
0.71039,15,0.02937
0.71503,20,0.01834
0.70873,25,0.01693
0.70546,30,0.01533
0.70743,35,0.01859
0.70788,40,0.01268
0.70540,45,0.01559
0.70828,50,0.03155
